PLT_CN,hybrid_class,source
52858862010538,Not LSOG,v4
52859049010538,Not LSOG,v4
52859222010538,Not LSOG,v4
52859310010538,Not LSOG,v4
52859435010538,Not LSOG,v4
52859526010538,Not LSOG,v4
52859629010538,Not LSOG,v4
52859733010538,Not LSOG,v4
52859835010538,Not LSOG,v4
52859975010538,Not LSOG,v4
52860087010538,Not LSOG,v4
52860187010538,Not LSOG,v4
52860307010538,Not LSOG,v4
52860468010538,Not LSOG,v4
52860641010538,Not LSOG,v4
52860701010538,Not LSOG,v4
52860826010538,Not LSOG,v4
52860971010538,Not LSOG,v4
52861118010538,Not LSOG,v4
52861246010538,Not LSOG,v4
52861408010538,LS,v4
52861563010538,Transitioning LS,v4
52861754010538,Not LSOG,v4
52861916010538,Not LSOG,v4
52862143010538,Not LSOG,v4
52862297010538,Not LSOG,v4
52862477010538,Not LSOG,v4
52862683010538,Not LSOG,v4
52862859010538,Transitioning LS,v4
52863005010538,Not LSOG,v4
52863199010538,Not LSOG,v4
52863327010538,Not LSOG,v4
52863444010538,Not LSOG,v4
52863573010538,Not LSOG,v4
52863699010538,Not LSOG,v4
52863857010538,Not LSOG,v4
52863963010538,Not LSOG,v4
52864090010538,Not LSOG,v4
52864171010538,Not LSOG,v4
52864355010538,Not LSOG,v4
52864513010538,Not LSOG,v4
52864659010538,Not LSOG,v4
52864828010538,Not LSOG,v4
52865036010538,Not LSOG,v4
52865105010538,Not LSOG,v4
52865317010538,Not LSOG,v4
52865445010538,Not LSOG,v4
52865601010538,Not LSOG,v4
52865691010538,Not LSOG,v4
52865805010538,Not LSOG,v4
52865942010538,Not LSOG,v4
52866061010538,Not LSOG,v4
52866238010538,Not LSOG,v4
52866384010538,Not LSOG,v4
52866435010538,Not LSOG,v4
52866583010538,Not LSOG,v4
52866691010538,Not LSOG,v4
52866852010538,Not LSOG,v4
52866978010538,Not LSOG,v4
52867122010538,Not LSOG,v4
52867250010538,Not LSOG,v4
52867459010538,Not LSOG,v4
52867592010538,Not LSOG,v4
52867648010538,Not LSOG,v4
52867780010538,Not LSOG,v4
52867883010538,Not LSOG,v4
52868013010538,Not LSOG,v4
52868151010538,Not LSOG,v4
52868281010538,Not LSOG,v4
52868443010538,Not LSOG,v4
52868513010538,Not LSOG,v4
52868639010538,Not LSOG,v4
52868735010538,Not LSOG,v4
52868876010538,Not LSOG,v4
52869032010538,Not LSOG,v4
52869180010538,Not LSOG,v4
52869316010538,Not LSOG,v4
52869464010538,Not LSOG,v4
52869600010538,Not LSOG,v4
52869753010538,Not LSOG,v4
52869914010538,Not LSOG,v4
52870071010538,Not LSOG,v4
52870243010538,Not LSOG,v4
52870386010538,Transitioning LS,v4
52870489010538,Not LSOG,v4
52870518010538,Not LSOG,v4
52870626010538,Not LSOG,v4
52870682010538,Not LSOG,v4
52870870010538,Not LSOG,v4
52870944010538,Not LSOG,v4
52871112010538,Not LSOG,v4
52871214010538,Not LSOG,v4
52871358010538,Not LSOG,v4
52871517010538,Not LSOG,v4
52871688010538,Not LSOG,v4
52871876010538,Not LSOG,v4
52872036010538,Not LSOG,v4
52872210010538,Not LSOG,v4
52872408010538,Not LSOG,v4
52872505010538,Not LSOG,v4
52872600010538,Not LSOG,v4
52872774010538,Not LSOG,v4
52872861010538,Not LSOG,v4
52872968010538,Not LSOG,v4
52873083010538,Not LSOG,v4
52873171010538,Transitioning LS,v4
52873317010538,Not LSOG,v4
52873555010538,Not LSOG,v4
52873719010538,Not LSOG,v4
52873891010538,Not LSOG,v4
52874057010538,Not LSOG,v4
52874227010538,Not LSOG,v4
52874285010538,Not LSOG,v4
52874408010538,Not LSOG,v4
52874494010538,Not LSOG,v4
52874695010538,Not LSOG,v4
52874849010538,Transitioning LS,v4
52875068010538,Not LSOG,v4
52875225010538,Not LSOG,v4
52875323010538,Not LSOG,v4
52875429010538,Not LSOG,v4
52875595010538,Not LSOG,v4
52875740010538,Not LSOG,v4
52875842010538,Not LSOG,v4
52875916010538,Not LSOG,v4
52876067010538,Not LSOG,v4
52876158010538,Not LSOG,v4
52876242010538,Not LSOG,v4
52876402010538,Not LSOG,v4
52876608010538,Not LSOG,v4
52876766010538,Not LSOG,v4
52876880010538,Not LSOG,v4
52876995010538,Not LSOG,v4
52877077010538,Not LSOG,v4
52877189010538,Not LSOG,v4
52877339010538,Not LSOG,v4
52877575010538,Transitioning LS,v4
52877779010538,Not LSOG,v4
52877916010538,Transitioning LS,v4
52878088010538,Not LSOG,v4
52878207010538,Not LSOG,v4
52878382010538,Not LSOG,v4
52878542010538,Not LSOG,v4
52878654010538,Not LSOG,v4
52878743010538,Not LSOG,v4
52878929010538,Not LSOG,v4
52878991010538,Not LSOG,v4
52879157010538,Not LSOG,v4
52879339010538,Not LSOG,v4
52879470010538,Not LSOG,v4
52879594010538,Not LSOG,v4
52879666010538,Not LSOG,v4
52879744010538,Not LSOG,v4
52879944010538,Not LSOG,v4
52880109010538,Not LSOG,v4
52880209010538,Not LSOG,v4
52880261010538,Not LSOG,v4
52880355010538,Not LSOG,v4
52880503010538,Not LSOG,v4
52880599010538,Not LSOG,v4
52880705010538,Not LSOG,v4
52880780010538,Transitioning LS,v4
52880930010538,Not LSOG,v4
52881052010538,Not LSOG,v4
52881273010538,Not LSOG,v4
52881334010538,Not LSOG,v4
52881523010538,Not LSOG,v4
52881617010538,Not LSOG,v4
52881745010538,Not LSOG,v4
52881922010538,Not LSOG,v4
52882011010538,Not LSOG,v4
52882074010538,Not LSOG,v4
52882253010538,Not LSOG,v4
52882341010538,Not LSOG,v4
52882481010538,Not LSOG,v4
52882592010538,Not LSOG,v4
52882700010538,LS,v4
52882816010538,Not LSOG,v4
52882954010538,Not LSOG,v4
52883071010538,Not LSOG,v4
52883222010538,Not LSOG,v4
52883388010538,Not LSOG,v4
52883480010538,Not LSOG,v4
52883577010538,Not LSOG,v4
52883686010538,Not LSOG,v4
52883859010538,Not LSOG,v4
52883990010538,Not LSOG,v4
52884128010538,Not LSOG,v4
52884298010538,Not LSOG,v4
52884424010538,Not LSOG,v4
52884473010538,Not LSOG,v4
52884615010538,Not LSOG,v4
52884756010538,Not LSOG,v4
52884886010538,Transitioning LS,v4
52885086010538,Not LSOG,v4
52885235010538,Not LSOG,v4
52885305010538,Not LSOG,v4
52885455010538,Not LSOG,v4
52885591010538,Not LSOG,v4
52885743010538,Not LSOG,v4
52885888010538,Not LSOG,v4
52886076010538,Not LSOG,v4
52886246010538,Not LSOG,v4
52886350010538,Not LSOG,v4
52886430010538,Not LSOG,v4
52886558010538,Not LSOG,v4
52886700010538,Not LSOG,v4
52886856010538,Not LSOG,v4
52886981010538,Not LSOG,v4
52887146010538,Not LSOG,v4
52887228010538,Not LSOG,v4
52887389010538,Transitioning LS,v4
52887576010538,Not LSOG,v4
52887629010538,Not LSOG,v4
52887762010538,Not LSOG,v4
52887903010538,Not LSOG,v4
52888058010538,Not LSOG,v4
52888200010538,Not LSOG,v4
52888380010538,Not LSOG,v4
52888607010538,Not LSOG,v4
52888741010538,Not LSOG,v4
52888968010538,Not LSOG,v4
52889087010538,Not LSOG,v4
52889236010538,Not LSOG,v4
52889404010538,Not LSOG,v4
52889544010538,Not LSOG,v4
52889668010538,Not LSOG,v4
52889876010538,Not LSOG,v4
52890006010538,Not LSOG,v4
52890142010538,Not LSOG,v4
52890283010538,Not LSOG,v4
52890451010538,Not LSOG,v4
52890483010538,Not LSOG,v4
52890568010538,Not LSOG,v4
52890706010538,Not LSOG,v4
52890854010538,Not LSOG,v4
52890989010538,Not LSOG,v4
52891157010538,Not LSOG,v4
52891300010538,Not LSOG,v4
52891497010538,Not LSOG,v4
52891638010538,Not LSOG,v4
52891818010538,Not LSOG,v4
52891996010538,Not LSOG,v4
52892157010538,Not LSOG,v4
52892214010538,Not LSOG,v4
52892334010538,Not LSOG,v4
52892478010538,Not LSOG,v4
52892570010538,Not LSOG,v4
52892634010538,Transitioning LS,v4
52892868010538,Not LSOG,v4
52893040010538,Not LSOG,v4
52893254010538,Not LSOG,v4
52893318010538,Not LSOG,v4
52893437010538,Not LSOG,v4
52893637010538,Not LSOG,v4
52893774010538,Not LSOG,v4
52893922010538,Not LSOG,v4
52894086010538,Not LSOG,v4
52894267010538,Not LSOG,v4
52894399010538,Not LSOG,v4
52894618010538,Not LSOG,v4
52894663010538,Not LSOG,v4
52894781010538,Not LSOG,v4
52894871010538,Not LSOG,v4
52894958010538,Not LSOG,v4
52895135010538,Not LSOG,v4
52895288010538,Not LSOG,v4
52895462010538,Not LSOG,v4
52895578010538,Not LSOG,v4
52895603010538,Not LSOG,v4
52895743010538,Not LSOG,v4
52895903010538,Not LSOG,v4
52896012010538,Not LSOG,v4
52896147010538,Not LSOG,v4
52896269010538,Not LSOG,v4
52896389010538,Not LSOG,v4
52896494010538,Not LSOG,v4
52896600010538,Not LSOG,v4
52896694010538,Not LSOG,v4
52896823010538,Not LSOG,v4
52896892010538,Not LSOG,v4
52897014010538,Not LSOG,v4
52897079010538,Not LSOG,v4
52897271010538,Not LSOG,v4
52897379010538,Not LSOG,v4
52897435010538,Not LSOG,v4
52897600010538,Not LSOG,v4
52897780010538,Not LSOG,v4
52897902010538,Not LSOG,v4
52898126010538,Not LSOG,v4
52898352010538,Not LSOG,v4
52898416010538,Not LSOG,v4
52898510010538,Transitioning LS,v4
52898689010538,Not LSOG,v4
52898872010538,Transitioning LS,v4
52899061010538,Not LSOG,v4
52899272010538,Not LSOG,v4
52899445010538,Not LSOG,v4
52899587010538,Not LSOG,v4
52899797010538,Transitioning LS,v4
52900027010538,Not LSOG,v4
52900119010538,Transitioning LS,v4
52900288010538,Not LSOG,v4
52900413010538,Not LSOG,v4
52900565010538,Not LSOG,v4
52900657010538,Not LSOG,v4
52900703010538,Transitioning LS,v4
52900929010538,Not LSOG,v4
52901071010538,LS,v4
52901381010538,Not LSOG,v4
52901521010538,Not LSOG,v4
52901725010538,Not LSOG,v4
52901885010538,Not LSOG,v4
52902053010538,Not LSOG,v4
52902220010538,Not LSOG,v4
52902327010538,Not LSOG,v4
52902469010538,Not LSOG,v4
52902664010538,Not LSOG,v4
52902890010538,Not LSOG,v4
52903056010538,Not LSOG,v4
52903240010538,LS,v4
52903496010538,Not LSOG,v4
52903710010538,Not LSOG,v4
52903830010538,Not LSOG,v4
52903975010538,Not LSOG,v4
52904186010538,Not LSOG,v4
52904308010538,Not LSOG,v4
52904450010538,Not LSOG,v4
52904580010538,Not LSOG,v4
52904676010538,Transitioning LS,v4
52904894010538,Transitioning LS,v4
52905125010538,Not LSOG,v4
52905284010538,Not LSOG,v4
52905438010538,Not LSOG,v4
52905555010538,Not LSOG,v4
52905643010538,Not LSOG,v4
52905774010538,Not LSOG,v4
52905967010538,Not LSOG,v4
52906070010538,Not LSOG,v4
52906283010538,Not LSOG,v4
52906501010538,Not LSOG,v4
52906656010538,Not LSOG,v4
52906772010538,Not LSOG,v4
52906850010538,Not LSOG,v4
52907063010538,Not LSOG,v4
52907194010538,Not LSOG,v4
52907216010538,Not LSOG,v4
52907260010538,Not LSOG,v4
52907407010538,Not LSOG,v4
52907430010538,Not LSOG,v4
52907522010538,Not LSOG,v4
52907605010538,Not LSOG,v4
52907698010538,Not LSOG,v4
52907835010538,Not LSOG,v4
52907879010538,Not LSOG,v4
52908048010538,Not LSOG,v4
52908292010538,Not LSOG,v4
52908497010538,Not LSOG,v4
52908628010538,Not LSOG,v4
52908806010538,Not LSOG,v4
52908916010538,Not LSOG,v4
52908963010538,Not LSOG,v4
52909008010538,Not LSOG,v4
52909102010538,Not LSOG,v4
52909234010538,Not LSOG,v4
52909372010538,Not LSOG,v4
52909506010538,Not LSOG,v4
52909620010538,Not LSOG,v4
52909722010538,Not LSOG,v4
52909831010538,Not LSOG,v4
52909880010538,Not LSOG,v4
52910028010538,Transitioning LS,v4
52910233010538,Not LSOG,v4
52910322010538,Not LSOG,v4
52910492010538,Not LSOG,v4
52910650010538,Not LSOG,v4
52910764010538,Not LSOG,v4
52910920010538,Not LSOG,v4
52910987010538,Not LSOG,v4
52911149010538,Not LSOG,v4
52911368010538,Not LSOG,v4
52911499010538,Not LSOG,v4
52911569010538,Not LSOG,v4
52911725010538,Not LSOG,v4
52911795010538,Not LSOG,v4
52911863010538,Not LSOG,v4
52912021010538,Not LSOG,v4
52912168010538,Not LSOG,v4
52912251010538,Not LSOG,v4
52912392010538,Not LSOG,v4
52912588010538,Not LSOG,v4
52912709010538,Not LSOG,v4
52912748010538,Transitioning LS,v4
52912989010538,Not LSOG,v4
52913179010538,Not LSOG,v4
52913306010538,Not LSOG,v4
52913413010538,Not LSOG,v4
52913522010538,Not LSOG,v4
52913703010538,Not LSOG,v4
52913855010538,Not LSOG,v4
52913973010538,Not LSOG,v4
52914050010538,Not LSOG,v4
52914143010538,Not LSOG,v4
52914286010538,Not LSOG,v4
52914394010538,Transitioning LS,v4
52914548010538,Not LSOG,v4
52914663010538,Not LSOG,v4
52914790010538,Not LSOG,v4
52914943010538,Not LSOG,v4
52915081010538,Not LSOG,v4
52915212010538,Not LSOG,v4
52915339010538,Not LSOG,v4
52915485010538,Not LSOG,v4
52915624010538,Not LSOG,v4
52915853010538,Not LSOG,v4
52915913010538,Not LSOG,v4
52916034010538,Not LSOG,v4
52916244010538,Not LSOG,v4
52916358010538,Not LSOG,v4
52916561010538,Not LSOG,v4
52916756010538,Not LSOG,v4
52916861010538,Not LSOG,v4
52916973010538,Transitioning LS,v4
52917141010538,Transitioning LS,v4
52917311010538,Not LSOG,v4
52917449010538,Not LSOG,v4
52917573010538,Not LSOG,v4
52917668010538,Not LSOG,v4
52917817010538,Not LSOG,v4
52917930010538,Not LSOG,v4
52918116010538,Not LSOG,v4
52918304010538,Not LSOG,v4
52918520010538,Transitioning LS,v4
52918794010538,Not LSOG,v4
52918924010538,Not LSOG,v4
52919036010538,Not LSOG,v4
52919153010538,Not LSOG,v4
52919309010538,Not LSOG,v4
52919502010538,Not LSOG,v4
52919690010538,Not LSOG,v4
52919891010538,Not LSOG,v4
52920085010538,Not LSOG,v4
52920247010538,Not LSOG,v4
52920395010538,Not LSOG,v4
52920511010538,Not LSOG,v4
52920701010538,Not LSOG,v4
52920899010538,Not LSOG,v4
52921063010538,Not LSOG,v4
52921209010538,Not LSOG,v4
52921350010538,Not LSOG,v4
52921462010538,Not LSOG,v4
52921612010538,Not LSOG,v4
52921695010538,Not LSOG,v4
52921847010538,Not LSOG,v4
52922003010538,Not LSOG,v4
52922083010538,Not LSOG,v4
52922227010538,Not LSOG,v4
52922298010538,Not LSOG,v4
52922435010538,Not LSOG,v4
52922574010538,Not LSOG,v4
52922714010538,Not LSOG,v4
52922825010538,Not LSOG,v4
52922954010538,Transitioning LS,v4
52923102010538,Not LSOG,v4
52923255010538,Not LSOG,v4
52923421010538,Not LSOG,v4
52923571010538,Not LSOG,v4
52923757010538,Not LSOG,v4
52923909010538,Not LSOG,v4
52924036010538,Not LSOG,v4
52924209010538,Not LSOG,v4
52924443010538,Not LSOG,v4
52924531010538,Not LSOG,v4
52924617010538,Not LSOG,v4
52924910010538,Not LSOG,v4
52925090010538,Not LSOG,v4
52925243010538,Not LSOG,v4
52925385010538,Not LSOG,v4
52925506010538,Not LSOG,v4
52925572010538,Not LSOG,v4
52925675010538,Not LSOG,v4
52925785010538,Not LSOG,v4
52925925010538,Not LSOG,v4
52925976010538,Not LSOG,v4
52926116010538,Not LSOG,v4
52926181010538,Not LSOG,v4
52926275010538,Not LSOG,v4
52926361010538,Not LSOG,v4
52926487010538,Not LSOG,v4
52926613010538,Not LSOG,v4
52926777010538,Not LSOG,v4
52926920010538,Not LSOG,v4
52927054010538,Not LSOG,v4
52927214010538,Not LSOG,v4
52927338010538,Not LSOG,v4
52927512010538,Not LSOG,v4
52927642010538,Not LSOG,v4
52927753010538,Not LSOG,v4
52927810010538,Not LSOG,v4
52927969010538,Not LSOG,v4
52928030010538,Not LSOG,v4
52928164010538,Not LSOG,v4
52928342010538,Not LSOG,v4
52928377010538,Not LSOG,v4
52928549010538,Not LSOG,v4
52928653010538,Not LSOG,v4
52928787010538,Not LSOG,v4
52928851010538,Not LSOG,v4
52929042010538,Not LSOG,v4
52929097010538,Not LSOG,v4
52929173010538,Not LSOG,v4
52929252010538,Not LSOG,v4
52929434010538,Not LSOG,v4
52929616010538,Not LSOG,v4
52929732010538,Not LSOG,v4
52929807010538,Not LSOG,v4
52929941010538,Not LSOG,v4
52930081010538,Transitioning LS,v4
52930185010538,Not LSOG,v4
52930294010538,Not LSOG,v4
52930368010538,Transitioning LS,v4
52930522010538,Not LSOG,v4
52930714010538,Not LSOG,v4
52930900010538,Not LSOG,v4
52931038010538,Not LSOG,v4
52931214010538,Not LSOG,v4
52931388010538,Not LSOG,v4
52931457010538,Not LSOG,v4
52931592010538,Not LSOG,v4
52931717010538,Not LSOG,v4
52931833010538,Not LSOG,v4
52931965010538,Not LSOG,v4
52932091010538,Not LSOG,v4
52932243010538,Not LSOG,v4
52932324010538,Not LSOG,v4
52932512010538,Not LSOG,v4
52932656010538,Not LSOG,v4
52932732010538,Not LSOG,v4
52932795010538,Transitioning LS,v4
52932937010538,Not LSOG,v4
52933107010538,Not LSOG,v4
52933220010538,Not LSOG,v4
52933399010538,Not LSOG,v4
52933555010538,Not LSOG,v4
52933686010538,Not LSOG,v4
52933870010538,Not LSOG,v4
52933998010538,Not LSOG,v4
52934094010538,Not LSOG,v4
52934220010538,Not LSOG,v4
52934403010538,Not LSOG,v4
52934484010538,Not LSOG,v4
52934636010538,Not LSOG,v4
52934732010538,Not LSOG,v4
52934858010538,Not LSOG,v4
52934956010538,Transitioning LS,v4
52935128010538,Not LSOG,v4
52935270010538,Not LSOG,v4
52935355010538,Not LSOG,v4
52935528010538,Not LSOG,v4
52935664010538,Not LSOG,v4
52935833010538,Not LSOG,v4
52935969010538,Not LSOG,v4
52936111010538,Not LSOG,v4
52936317010538,Not LSOG,v4
52936479010538,Not LSOG,v4
52936530010538,Not LSOG,v4
52936708010538,Not LSOG,v4
52936864010538,Not LSOG,v4
52937079010538,Not LSOG,v4
52937262010538,Not LSOG,v4
52937370010538,Not LSOG,v4
52937508010538,Not LSOG,v4
52937611010538,Not LSOG,v4
52937745010538,Not LSOG,v4
52937866010538,Not LSOG,v4
52938009010538,Not LSOG,v4
52938107010538,Not LSOG,v4
52938293010538,Not LSOG,v4
52938450010538,Not LSOG,v4
52938641010538,Not LSOG,v4
52938761010538,Not LSOG,v4
52938894010538,Not LSOG,v4
52939009010538,Not LSOG,v4
52939108010538,Not LSOG,v4
52939190010538,Not LSOG,v4
52939221010538,Not LSOG,v4
52939351010538,Not LSOG,v4
52939523010538,Not LSOG,v4
52939731010538,Not LSOG,v4
52939954010538,Not LSOG,v4
52940109010538,Not LSOG,v4
52940239010538,Not LSOG,v4
52940404010538,Transitioning LS,v4
52940580010538,Not LSOG,v4
52940712010538,Not LSOG,v4
52940878010538,Not LSOG,v4
52940992010538,Not LSOG,v4
52941180010538,Not LSOG,v4
52941393010538,Not LSOG,v4
52941461010538,Not LSOG,v4
52941614010538,Not LSOG,v4
52941753010538,Not LSOG,v4
52941925010538,Not LSOG,v4
52942079010538,Not LSOG,v4
52942234010538,Not LSOG,v4
52942320010538,Not LSOG,v4
52942496010538,Not LSOG,v4
52942606010538,Not LSOG,v4
52942757010538,Not LSOG,v4
52942838010538,Not LSOG,v4
52942974010538,Transitioning LS,v4
52943116010538,Not LSOG,v4
52943276010538,Not LSOG,v4
52943392010538,Not LSOG,v4
52943497010538,Not LSOG,v4
52943637010538,Not LSOG,v4
52943711010538,Not LSOG,v4
52943801010538,Not LSOG,v4
52943933010538,Not LSOG,v4
52944072010538,Not LSOG,v4
52944172010538,Not LSOG,v4
52944304010538,Not LSOG,v4
52944450010538,Transitioning LS,v4
52944563010538,Not LSOG,v4
52944701010538,Not LSOG,v4
52944842010538,Not LSOG,v4
52944945010538,Not LSOG,v4
52945071010538,Not LSOG,v4
52945179010538,Not LSOG,v4
52945343010538,Not LSOG,v4
52945509010538,Not LSOG,v4
52945598010538,Not LSOG,v4
52945672010538,Not LSOG,v4
52945744010538,Not LSOG,v4
52945928010538,Not LSOG,v4
52946056010538,Not LSOG,v4
52946218010538,Not LSOG,v4
52946345010538,Not LSOG,v4
52946471010538,Not LSOG,v4
52946683010538,Not LSOG,v4
52946837010538,Not LSOG,v4
52947040010538,Not LSOG,v4
52947166010538,Not LSOG,v4
52947340010538,Not LSOG,v4
52947511010538,Not LSOG,v4
52947596010538,Transitioning LS,v4
52947786010538,Not LSOG,v4
52947924010538,Not LSOG,v4
52948012010538,Transitioning LS,v4
52948187010538,Not LSOG,v4
52948350010538,Not LSOG,v4
52948467010538,Not LSOG,v4
52948679010538,Not LSOG,v4
52948814010538,Not LSOG,v4
52948959010538,Not LSOG,v4
52949079010538,Not LSOG,v4
52949301010538,Not LSOG,v4
52949432010538,Not LSOG,v4
52949615010538,Not LSOG,v4
52949724010538,Not LSOG,v4
52949870010538,Not LSOG,v4
52950022010538,Not LSOG,v4
52950209010538,Not LSOG,v4
52950397010538,Not LSOG,v4
52950582010538,Not LSOG,v4
52950720010538,Not LSOG,v4
52950850010538,Not LSOG,v4
52951040010538,Not LSOG,v4
52951227010538,Not LSOG,v4
52951396010538,Not LSOG,v4
52951620010538,LS,v4
52951782010538,Transitioning LS,v4
52951897010538,Not LSOG,v4
52952003010538,Not LSOG,v4
52952230010538,Not LSOG,v4
52952278010538,Not LSOG,v4
52952456010538,Not LSOG,v4
52952553010538,Not LSOG,v4
52952676010538,Not LSOG,v4
52952827010538,Not LSOG,v4
52952939010538,Not LSOG,v4
52953076010538,Not LSOG,v4
52953161010538,Not LSOG,v4
52953339010538,Not LSOG,v4
52953443010538,Not LSOG,v4
52953567010538,Not LSOG,v4
52953649010538,Not LSOG,v4
52953796010538,Not LSOG,v4
52953923010538,Not LSOG,v4
52954140010538,Not LSOG,v4
52954251010538,Not LSOG,v4
52954394010538,Not LSOG,v4
52954574010538,Not LSOG,v4
52954633010538,Not LSOG,v4
52954923010538,Not LSOG,v4
52955083010538,Not LSOG,v4
52955251010538,Not LSOG,v4
52955359010538,Transitioning LS,v4
52955509010538,Not LSOG,v4
52955664010538,Not LSOG,v4
52955787010538,Not LSOG,v4
52955878010538,Not LSOG,v4
52955993010538,Not LSOG,v4
52956145010538,Not LSOG,v4
52956333010538,Transitioning LS,v4
52956513010538,Not LSOG,v4
52956661010538,Not LSOG,v4
52956861010538,Not LSOG,v4
52957039010538,Not LSOG,v4
52957143010538,Not LSOG,v4
52957291010538,Not LSOG,v4
52957430010538,Not LSOG,v4
52957544010538,Not LSOG,v4
52957720010538,Not LSOG,v4
52957873010538,Not LSOG,v4
52958014010538,Not LSOG,v4
52958171010538,Not LSOG,v4
52958308010538,Not LSOG,v4
52958453010538,Not LSOG,v4
52958506010538,Not LSOG,v4
52958644010538,Not LSOG,v4
52958776010538,Not LSOG,v4
52958892010538,Not LSOG,v4
52959001010538,Not LSOG,v4
52959191010538,Not LSOG,v4
52959317010538,Not LSOG,v4
52959487010538,Not LSOG,v4
52959611010538,Not LSOG,v4
52959727010538,Not LSOG,v4
52959837010538,Not LSOG,v4
52960029010538,Not LSOG,v4
52960133010538,Not LSOG,v4
52960231010538,Not LSOG,v4
52960325010538,Not LSOG,v4
52960473010538,Not LSOG,v4
52960620010538,Not LSOG,v4
52960759010538,Not LSOG,v4
52961088010538,Not LSOG,v4
52961237010538,Not LSOG,v4
52961402010538,Not LSOG,v4
52961591010538,Not LSOG,v4
52961713010538,Not LSOG,v4
52961864010538,Not LSOG,v4
52961946010538,Not LSOG,v4
52962005010538,Not LSOG,v4
52962122010538,Not LSOG,v4
52962154010538,Not LSOG,v4
52962293010538,Not LSOG,v4
52962444010538,Not LSOG,v4
52962611010538,Transitioning LS,v4
52962809010538,Not LSOG,v4
52962939010538,Not LSOG,v4
52963040010538,Not LSOG,v4
52963140010538,Not LSOG,v4
52963275010538,Not LSOG,v4
52963378010538,Not LSOG,v4
52963574010538,Not LSOG,v4
52963725010538,Not LSOG,v4
52963865010538,Not LSOG,v4
52964039010538,Not LSOG,v4
52964240010538,Not LSOG,v4
52964271010538,Not LSOG,v4
52964384010538,Not LSOG,v4
52964502010538,Transitioning LS,v4
52964640010538,Not LSOG,v4
52964755010538,Not LSOG,v4
52964873010538,Not LSOG,v4
52964962010538,Not LSOG,v4
52965096010538,Not LSOG,v4
52965214010538,Not LSOG,v4
52965330010538,Not LSOG,v4
52965439010538,Not LSOG,v4
52965526010538,Not LSOG,v4
