CN,eval_period,LAT,LON,v4_class,v5_class,silc_val,hagan_val
815193888290487,2019-2023,46.62259,-68.24622,Not LSOG,Not LSOG,,2
815193889290487,2019-2023,45.76603,-68.36018,Not LSOG,Not LSOG,,1
815193890290487,2019-2023,45.58442,-68.29553,Not LSOG,Not LSOG,,
815193891290487,2019-2023,45.64236,-68.40888,Not LSOG,Not LSOG,,1
815193892290487,2019-2023,45.56166,-68.47447,Not LSOG,Not LSOG,,
815193893290487,2019-2023,45.48915,-68.53556,Not LSOG,Not LSOG,,1
815193894290487,2019-2023,45.4717,-68.43055,Transitioning LS,Not LSOG,,
815193895290487,2019-2023,45.47573,-68.36177,Not LSOG,Not LSOG,,
815193896290487,2019-2023,45.33736,-68.4675,Not LSOG,Not LSOG,,
815193897290487,2019-2023,45.30227,-68.6919,Not LSOG,Not LSOG,,
815193898290487,2019-2023,45.34436,-68.6668,Not LSOG,Not LSOG,,
815193900290487,2019-2023,45.19668,-68.60219,Transitioning LS,Not LSOG,,
815193901290487,2019-2023,45.41868,-68.59712,Transitioning LS,Transitioning LS,,2
815193902290487,2019-2023,45.39711,-67.8327,Not LSOG,Not LSOG,,1
815193903290487,2019-2023,45.33312,-67.88922,Not LSOG,Not LSOG,,1
815193904290487,2019-2023,44.13934,-68.89501,Not LSOG,Not LSOG,,
815193906290487,2019-2023,45.56917,-67.46088,Transitioning LS,Transitioning LS,,
815193907290487,2019-2023,45.5069,-67.53064,Not LSOG,Not LSOG,,1
815193908290487,2019-2023,45.59233,-67.67321,Not LSOG,Not LSOG,,1
815193909290487,2019-2023,45.52174,-67.72622,Not LSOG,Not LSOG,,1
815193910290487,2019-2023,45.60851,-67.81293,Not LSOG,Not LSOG,,
815193911290487,2019-2023,45.46384,-67.76938,Not LSOG,Not LSOG,,1
815193912290487,2019-2023,45.36257,-67.64327,Transitioning LS,Transitioning LS,,1
815193913290487,2019-2023,45.31424,-67.70193,Not LSOG,Not LSOG,,
815193914290487,2019-2023,47.00546,-69.41242,Not LSOG,Not LSOG,,3
815193915290487,2019-2023,46.93098,-69.51695,Not LSOG,Not LSOG,,1
815193916290487,2019-2023,47.02888,-69.60595,Not LSOG,Not LSOG,1,1
815193917290487,2019-2023,46.96859,-69.67165,Not LSOG,Not LSOG,1,1
815193918290487,2019-2023,46.8746,-69.74182,Not LSOG,Not LSOG,,1
815193919290487,2019-2023,46.78053,-69.58857,Transitioning LS,Not LSOG,,1
815193920290487,2019-2023,46.72699,-69.66319,Not LSOG,Not LSOG,1,1
815193921290487,2019-2023,46.82538,-69.79444,Not LSOG,Not LSOG,,1
815193922290487,2019-2023,46.78218,-69.78201,Not LSOG,Not LSOG,,1
815193923290487,2019-2023,46.74375,-69.84495,Not LSOG,Not LSOG,,1
815193924290487,2019-2023,46.69208,-69.89413,Not LSOG,Not LSOG,,1
815193925290487,2019-2023,46.58974,-69.78296,Not LSOG,Not LSOG,1,1
815193926290487,2019-2023,46.51897,-69.84215,Transitioning LS,Not LSOG,,1
815193927290487,2019-2023,46.59444,-69.95658,Not LSOG,Not LSOG,,1
815193928290487,2019-2023,46.37486,-69.97429,Not LSOG,Not LSOG,,1
815193929290487,2019-2023,46.31056,-70.02895,Not LSOG,Not LSOG,,1
815193930290487,2019-2023,47.1068,-69.22369,Not LSOG,Not LSOG,,1
815193931290487,2019-2023,44.10508,-69.67293,Not LSOG,Not LSOG,,
815193932290487,2019-2023,44.00543,-69.57662,Not LSOG,Not LSOG,,
815193933290487,2019-2023,43.9623,-69.68525,Transitioning LS,Not LSOG,,
815193934290487,2019-2023,45.35163,-68.07235,Transitioning LS,Transitioning LS,,1
815193936290487,2019-2023,45.16313,-67.82606,Not LSOG,Not LSOG,,1
815193937290487,2019-2023,45.06556,-67.83003,LS,LS,,1
815193938290487,2019-2023,45.18309,-68.0126,Transitioning LS,Transitioning LS,,
815193939290487,2019-2023,45.10949,-68.08691,Not LSOG,Not LSOG,,3
815193940290487,2019-2023,45.21949,-68.15842,Not LSOG,Not LSOG,,
815193942290487,2019-2023,44.95342,-68.01004,Not LSOG,Not LSOG,,2
815193943290487,2019-2023,44.88527,-68.06323,Not LSOG,Not LSOG,,1
815193944290487,2019-2023,44.97953,-68.17885,Not LSOG,Not LSOG,,1
815193945290487,2019-2023,44.88843,-68.17065,Not LSOG,Not LSOG,,2
815193946290487,2019-2023,44.88615,-68.33486,Transitioning LS,Transitioning LS,,
815193948290487,2019-2023,44.26219,-68.36063,Transitioning LS,Not LSOG,,
815193950290487,2019-2023,44.18557,-68.65713,Not LSOG,Not LSOG,,
815193951290487,2019-2023,47.15186,-69.28231,Not LSOG,Not LSOG,,1
815193952290487,2019-2023,47.25792,-69.4058,Transitioning LS,Not LSOG,,3
815193953290487,2019-2023,47.20067,-69.41991,Not LSOG,Not LSOG,,1
815193954290487,2019-2023,47.18405,-69.49099,Not LSOG,Not LSOG,,2
815193955290487,2019-2023,47.10146,-69.55954,Transitioning LS,Not LSOG,1,1
815193956290487,2019-2023,47.08706,-69.37077,Not LSOG,Not LSOG,,1
815193957290487,2019-2023,46.89983,-69.37224,Not LSOG,Not LSOG,,1
815193958290487,2019-2023,46.87484,-69.52416,Not LSOG,Not LSOG,,2
815193959290487,2019-2023,46.63708,-69.43103,Not LSOG,Not LSOG,,1
815193960290487,2019-2023,46.63401,-69.5514,Not LSOG,Not LSOG,,1
815193961290487,2019-2023,47.23346,-68.62101,Not LSOG,Not LSOG,,
815193962290487,2019-2023,47.21658,-68.67714,Transitioning LS,Transitioning LS,,
815193963290487,2019-2023,47.15056,-68.67043,Transitioning LS,Transitioning LS,,
815193964290487,2019-2023,47.08824,-68.77577,Not LSOG,Not LSOG,,2
815193965290487,2019-2023,47.17662,-68.87907,Not LSOG,Not LSOG,,1
815193966290487,2019-2023,47.01234,-68.82531,Not LSOG,Not LSOG,,1
815193967290487,2019-2023,47.09905,-68.94218,Not LSOG,Not LSOG,,4
815193968290487,2019-2023,46.87347,-69.17378,Not LSOG,Not LSOG,,1
815193969290487,2019-2023,46.92364,-68.87102,Transitioning LS,Not LSOG,,1
815193970290487,2019-2023,46.86641,-68.9498,Not LSOG,Not LSOG,,1
815193971290487,2019-2023,46.96744,-69.06041,Not LSOG,Not LSOG,,1
815193972290487,2019-2023,46.80065,-68.98962,Not LSOG,Not LSOG,,3
815193973290487,2019-2023,46.89803,-69.11525,Not LSOG,Not LSOG,,1
815193974290487,2019-2023,46.60062,-69.19304,Not LSOG,Not LSOG,,1
815193975290487,2019-2023,44.38858,-70.81745,Not LSOG,Not LSOG,,
815193976290487,2019-2023,44.23057,-70.89292,Not LSOG,Not LSOG,,
815193977290487,2019-2023,44.08611,-70.85819,Not LSOG,Not LSOG,,
815193979290487,2019-2023,44.63828,-71.01475,Not LSOG,Not LSOG,,1
815193980290487,2019-2023,44.48103,-70.92898,Transitioning LS,Transitioning LS,,3
815193981290487,2019-2023,44.39169,-70.99557,LS,LS,,
815193982290487,2019-2023,44.89943,-70.44213,Not LSOG,Not LSOG,,1
815193983290487,2019-2023,44.73232,-70.38177,Transitioning LS,Transitioning LS,,
815193984290487,2019-2023,44.65366,-70.42779,Not LSOG,Not LSOG,,
815193985290487,2019-2023,44.93796,-70.28901,Transitioning LS,Transitioning LS,,1
815193986290487,2019-2023,44.66086,-70.58341,Transitioning LS,Transitioning LS,,
815193987290487,2019-2023,44.46793,-70.61279,Not LSOG,Not LSOG,,1
815193988290487,2019-2023,44.47677,-70.582,Not LSOG,Not LSOG,,1
815193989290487,2019-2023,44.59489,-70.6362,Not LSOG,Not LSOG,,
815193991290487,2019-2023,44.45491,-70.75084,Not LSOG,Not LSOG,,
815193992290487,2019-2023,44.29575,-70.6983,Not LSOG,Not LSOG,,1
815193993290487,2019-2023,44.22419,-70.74315,LS,LS,,
815193994290487,2019-2023,46.46247,-68.82858,Transitioning LS,Transitioning LS,1,1
815193995290487,2019-2023,46.3351,-69.00406,Not LSOG,Not LSOG,2,2
815193996290487,2019-2023,46.49125,-69.06277,Transitioning LS,Not LSOG,,1
815193997290487,2019-2023,46.426177,-69.112341,Not LSOG,Not LSOG,1,1
815193998290487,2019-2023,46.37607,-69.18813,Not LSOG,Not LSOG,2,2
815193999290487,2019-2023,46.19627,-69.1305,Not LSOG,Not LSOG,,1
815194000290487,2019-2023,46.13199,-69.18858,LS,LS,,1
815194002290487,2019-2023,46.14926,-69.3711,Not LSOG,Not LSOG,,1
815194003290487,2019-2023,45.9822,-69.28377,Not LSOG,Not LSOG,,1
815194004290487,2019-2023,45.38515,-70.79489,Transitioning LS,Transitioning LS,,1
815194005290487,2019-2023,45.2364,-70.71722,Transitioning LS,Not LSOG,,1
815194007290487,2019-2023,45.22474,-70.86291,Not LSOG,Not LSOG,,
815194008290487,2019-2023,45.1709,-70.96003,Not LSOG,Not LSOG,,1
815194009290487,2019-2023,44.95568,-70.92449,Not LSOG,Not LSOG,,1
815194010290487,2019-2023,45.02067,-70.89772,Not LSOG,Not LSOG,2,2
815194011290487,2019-2023,45.35583,-69.82731,Not LSOG,Not LSOG,,1
815194012290487,2019-2023,45.26829,-69.88812,Transitioning LS,Transitioning LS,,2
815194013290487,2019-2023,45.38873,-70.01822,Transitioning LS,Not LSOG,,1
815194014290487,2019-2023,45.22044,-70.1281,Not LSOG,Not LSOG,,1
815194015290487,2019-2023,45.11926,-70.05874,Not LSOG,Not LSOG,,1
815194016290487,2019-2023,45.07013,-70.05548,Not LSOG,Not LSOG,,1
815194018290487,2019-2023,44.91802,-70.17949,Not LSOG,Not LSOG,,2
815194019290487,2019-2023,44.86262,-70.23585,Not LSOG,Not LSOG,,1
815194020290487,2019-2023,45.00063,-70.25219,Not LSOG,Not LSOG,,1
815194021290487,2019-2023,45.67552,-69.95959,Not LSOG,Not LSOG,,1
815194022290487,2019-2023,45.62857,-70.0859,Not LSOG,Not LSOG,,1
815194023290487,2019-2023,45.70653,-70.14033,Not LSOG,Not LSOG,,1
815194024290487,2019-2023,45.53456,-70.07727,Not LSOG,Not LSOG,,1
815194025290487,2019-2023,45.62525,-70.19295,Not LSOG,Not LSOG,,1
815194026290487,2019-2023,45.52209,-70.14058,Not LSOG,Not LSOG,,1
815194027290487,2019-2023,45.44679,-70.13664,Not LSOG,Not LSOG,,1
815194028290487,2019-2023,45.49652,-70.29904,Not LSOG,Not LSOG,,1
815194029290487,2019-2023,45.32233,-70.24531,Not LSOG,Not LSOG,,4
815194030290487,2019-2023,45.41597,-70.36548,Not LSOG,Not LSOG,,2
815194031290487,2019-2023,45.34949,-70.42918,Not LSOG,Not LSOG,,2
815194032290487,2019-2023,45.25738,-70.30149,Not LSOG,Not LSOG,,1
815194033290487,2019-2023,45.16772,-70.36736,Not LSOG,Not LSOG,,1
815194034290487,2019-2023,45.27747,-70.48239,Transitioning LS,Transitioning LS,,1
815194035290487,2019-2023,45.91902,-69.3661,Not LSOG,Not LSOG,,1
815194036290487,2019-2023,46.00313,-69.48562,Not LSOG,Not LSOG,,1
815194037290487,2019-2023,45.91909,-69.60143,Not LSOG,Not LSOG,,1
815194038290487,2019-2023,45.75995,-69.4782,Not LSOG,Not LSOG,,2
815194039290487,2019-2023,45.71953,-69.55833,Transitioning LS,Not LSOG,,1
815194040290487,2019-2023,45.86349,-69.6054,Not LSOG,Not LSOG,,1
815194042290487,2019-2023,45.562188,-69.652199,Not LSOG,Not LSOG,,2
815194043290487,2019-2023,45.47747,-69.73288,Not LSOG,Not LSOG,,1
815194044290487,2019-2023,45.65119,-69.78176,Not LSOG,Not LSOG,,1
815194045290487,2019-2023,45.61056,-69.90698,Not LSOG,Not LSOG,,1
815194046290487,2019-2023,45.55099,-69.91976,Not LSOG,Not LSOG,,1
815194047290487,2019-2023,47.23492,-68.20173,Not LSOG,Not LSOG,,
815194051290487,2019-2023,46.35291,-70.1412,Not LSOG,Not LSOG,,1
815194052290487,2019-2023,46.16865,-70.15814,Not LSOG,Not LSOG,,1
815194053290487,2019-2023,46.09996,-70.20828,Not LSOG,Not LSOG,,1
815194054290487,2019-2023,45.5486,-70.67893,Not LSOG,Not LSOG,,2
815194055290487,2019-2023,45.247,-70.89851,Transitioning LS,Not LSOG,,
815194056290487,2019-2023,45.27083,-71.0704,Not LSOG,Not LSOG,,1
815194057290487,2019-2023,45.10223,-70.89046,Not LSOG,Not LSOG,2,2
815194059290487,2019-2023,44.20205,-70.57012,Transitioning LS,Transitioning LS,,
815194060290487,2019-2023,44.11625,-70.45419,Not LSOG,Not LSOG,,
815194061290487,2019-2023,44.04399,-70.5022,Not LSOG,Not LSOG,,
815194062290487,2019-2023,44.13594,-70.63154,Not LSOG,Not LSOG,,
815194064290487,2019-2023,44.00587,-70.75016,Not LSOG,Not LSOG,,
815194066290487,2019-2023,43.83063,-70.68399,Not LSOG,Not LSOG,,
815194067290487,2019-2023,43.91799,-70.79347,Not LSOG,Not LSOG,,
815194068290487,2019-2023,43.85565,-70.84398,Not LSOG,Not LSOG,,
815194069290487,2019-2023,43.94175,-70.97164,LS,LS,,
815194071290487,2019-2023,43.76854,-70.88403,Not LSOG,Not LSOG,,
815194072290487,2019-2023,43.6134,-70.84222,Not LSOG,Not LSOG,,
815194073290487,2019-2023,44.9137,-69.41447,Not LSOG,Not LSOG,,
815194074290487,2019-2023,44.8437,-69.46135,Not LSOG,Not LSOG,,
815194075290487,2019-2023,44.67838,-69.768,Not LSOG,Not LSOG,,
815194077290487,2019-2023,44.74299,-69.59742,Not LSOG,Not LSOG,,
815194078290487,2019-2023,44.81926,-69.77184,Not LSOG,Not LSOG,,
815194079290487,2019-2023,44.81542,-69.20432,Transitioning LS,Not LSOG,,
815194081290487,2019-2023,44.56212,-69.89976,Not LSOG,Not LSOG,,
815194082290487,2019-2023,44.40572,-69.83701,Not LSOG,Not LSOG,,
815194084290487,2019-2023,44.60504,-70.06755,Not LSOG,Not LSOG,,
815194085290487,2019-2023,46.53807,-68.04596,Not LSOG,Not LSOG,,1
815194086290487,2019-2023,46.59354,-68.15407,Not LSOG,Not LSOG,,
815194087290487,2019-2023,46.54278,-68.22496,Transitioning LS,Not LSOG,,1
815194088290487,2019-2023,46.47289,-68.2901,Not LSOG,Not LSOG,,1
815194089290487,2019-2023,46.37275,-68.155,Not LSOG,Not LSOG,,1
815194090290487,2019-2023,46.30583,-68.23269,Not LSOG,Not LSOG,,1
815194091290487,2019-2023,46.49779,-68.45194,Not LSOG,Not LSOG,,1
815194092290487,2019-2023,46.33496,-68.3894,Not LSOG,Not LSOG,,1
815194093290487,2019-2023,46.25548,-68.44746,Not LSOG,Not LSOG,,1
815194094290487,2019-2023,46.16732,-68.34451,Not LSOG,Not LSOG,,2
815194095290487,2019-2023,46.1012,-68.41203,Not LSOG,Not LSOG,,
815194096290487,2019-2023,46.29189,-68.52986,Not LSOG,Not LSOG,,1
815194098290487,2019-2023,45.02399,-67.95408,Not LSOG,Not LSOG,,1
815194099290487,2019-2023,44.84582,-67.82643,Not LSOG,Not LSOG,,1
815194100290487,2019-2023,44.77755,-67.94292,Not LSOG,Not LSOG,,1
815194101290487,2019-2023,44.62313,-67.8714,Not LSOG,Not LSOG,,
815194102290487,2019-2023,44.70874,-68.01579,LS,Transitioning LS,,1
815194103290487,2019-2023,44.81561,-68.1299,Not LSOG,Not LSOG,,1
815194104290487,2019-2023,44.67754,-68.01929,Not LSOG,Not LSOG,,1
815194105290487,2019-2023,44.67378,-68.06017,Not LSOG,Not LSOG,,1
815194106290487,2019-2023,44.58913,-68.12885,Transitioning LS,Transitioning LS,,2
815194107290487,2019-2023,44.42277,-67.97793,Not LSOG,Not LSOG,,
815194108290487,2019-2023,44.44929,-68.06583,Not LSOG,Not LSOG,,
815194109290487,2019-2023,44.49382,-68.17986,Not LSOG,Not LSOG,,
815194111290487,2019-2023,44.36498,-68.27719,Not LSOG,Not LSOG,,
815194112290487,2019-2023,44.74723,-67.60508,Not LSOG,Not LSOG,,1
815194114290487,2019-2023,44.76248,-67.76985,Not LSOG,Not LSOG,,
815194115290487,2019-2023,44.61348,-67.73141,Not LSOG,Not LSOG,,
815194119290487,2019-2023,44.54919,-69.68736,Transitioning LS,Transitioning LS,,
815194120290487,2019-2023,46.71263,-69.73093,Transitioning LS,Transitioning LS,,1
815194121290487,2019-2023,46.47408,-69.68995,Not LSOG,Not LSOG,,1
815194122290487,2019-2023,46.41949,-69.7294,Not LSOG,Not LSOG,,1
815194123290487,2019-2023,46.51946,-69.75325,Not LSOG,Not LSOG,1,1
815194124290487,2019-2023,46.45415,-69.89936,Not LSOG,Not LSOG,,1
815194125290487,2019-2023,46.21954,-69.90528,Transitioning LS,Transitioning LS,,1
815194126290487,2019-2023,46.20442,-70.04342,Not LSOG,Not LSOG,,2
815194127290487,2019-2023,46.05916,-70.15373,Not LSOG,Not LSOG,,1
815194128290487,2019-2023,46.01636,-70.07351,Not LSOG,Not LSOG,,1
815194129290487,2019-2023,45.20287,-70.53073,Not LSOG,Not LSOG,,1
815194130290487,2019-2023,43.70696,-70.95034,Not LSOG,Not LSOG,,
815194131290487,2019-2023,43.47697,-70.94929,Not LSOG,Not LSOG,,
815194132290487,2019-2023,45.31461,-69.48197,LS,LS,,1
815194133290487,2019-2023,45.40439,-69.59879,Not LSOG,Not LSOG,,1
815194134290487,2019-2023,45.33047,-69.65069,Not LSOG,Not LSOG,,1
815194135290487,2019-2023,45.44465,-69.77073,Transitioning LS,Transitioning LS,,1
815194137290487,2019-2023,45.25802,-69.54191,Not LSOG,Not LSOG,,1
815194138290487,2019-2023,45.10123,-69.67181,Not LSOG,Not LSOG,,1
815194139290487,2019-2023,45.19763,-69.77409,Not LSOG,Not LSOG,,1
815194140290487,2019-2023,45.20071,-69.99047,Transitioning LS,Transitioning LS,,1
815194141290487,2019-2023,45.10391,-69.78323,Not LSOG,Not LSOG,,1
815194142290487,2019-2023,45.05868,-69.89531,Not LSOG,Not LSOG,,1
815194143290487,2019-2023,44.95748,-69.7863,Not LSOG,Not LSOG,,
815194144290487,2019-2023,44.88604,-69.84748,Transitioning LS,Transitioning LS,,
815194145290487,2019-2023,44.96857,-69.96382,Not LSOG,Not LSOG,,1
815194146290487,2019-2023,44.90254,-70.00613,Transitioning LS,Transitioning LS,,
815194147290487,2019-2023,44.76995,-70.12412,Not LSOG,Not LSOG,,
815194148290487,2019-2023,44.68216,-70.00369,Not LSOG,Not LSOG,,
815194149290487,2019-2023,46.04648,-68.64799,Not LSOG,Not LSOG,,1
815194150290487,2019-2023,45.8918,-68.47119,Not LSOG,Not LSOG,,
815194151290487,2019-2023,46.07963,-68.7074,Not LSOG,Not LSOG,,1
815194152290487,2019-2023,45.91934,-68.77496,Not LSOG,Not LSOG,,1
815194153290487,2019-2023,45.84244,-68.83069,Not LSOG,Not LSOG,,1
815194154290487,2019-2023,45.67741,-68.79268,Not LSOG,Not LSOG,,1
815194155290487,2019-2023,45.78417,-68.87182,Not LSOG,Not LSOG,,1
815194156290487,2019-2023,45.86066,-68.99909,Transitioning LS,Transitioning LS,,1
815194158290487,2019-2023,45.64419,-69.01489,Not LSOG,Not LSOG,,1
815194159290487,2019-2023,45.52978,-68.90698,Not LSOG,Not LSOG,,1
815194160290487,2019-2023,45.4784,-68.94108,Not LSOG,Not LSOG,,2
815194161290487,2019-2023,44.40391,-69.64359,Transitioning LS,Not LSOG,,
815194162290487,2019-2023,44.18629,-69.70045,Not LSOG,Not LSOG,,
815194163290487,2019-2023,44.34659,-69.86672,Not LSOG,Not LSOG,,
815194164290487,2019-2023,44.2618,-69.74883,Transitioning LS,Transitioning LS,,
815194166290487,2019-2023,44.13616,-70.04978,Not LSOG,Not LSOG,,
815194168290487,2019-2023,46.00589,-68.25835,Not LSOG,Not LSOG,,
815194169290487,2019-2023,46.14435,-68.46919,Not LSOG,Not LSOG,,3
815194170290487,2019-2023,45.93098,-68.35057,Not LSOG,Not LSOG,,
815194171290487,2019-2023,45.80993,-68.48859,Not LSOG,Not LSOG,,1
815194172290487,2019-2023,45.82489,-68.6502,Not LSOG,Not LSOG,,1
815194173290487,2019-2023,45.66467,-68.58997,Not LSOG,Not LSOG,,
815194174290487,2019-2023,45.13566,-70.60831,Not LSOG,Not LSOG,,1
815194175290487,2019-2023,45.04228,-70.4842,Not LSOG,Not LSOG,,1
815194176290487,2019-2023,44.99088,-70.5293,Not LSOG,Not LSOG,,1
815194177290487,2019-2023,45.07772,-70.63766,Not LSOG,Not LSOG,,1
815194180290487,2019-2023,44.82749,-70.65311,Not LSOG,Not LSOG,,1
815194181290487,2019-2023,44.77129,-70.72633,Not LSOG,Not LSOG,,1
815194182290487,2019-2023,44.8422,-70.82734,Transitioning LS,Transitioning LS,,2
815194183290487,2019-2023,44.69465,-70.754,Not LSOG,Not LSOG,,2
815194184290487,2019-2023,44.7829,-70.87983,Not LSOG,Not LSOG,2,2
815194185290487,2019-2023,44.72983,-70.9618,Not LSOG,Not LSOG,1,2
815194186290487,2019-2023,44.639772,-70.798044,Not LSOG,Not LSOG,,
815194187290487,2019-2023,44.62615,-70.79229,Not LSOG,Not LSOG,,
815194188290487,2019-2023,46.78664,-69.0707,Not LSOG,Not LSOG,,1
815194189290487,2019-2023,46.7382,-69.05691,Not LSOG,Not LSOG,,1
815194190290487,2019-2023,46.66552,-69.12901,Transitioning LS,Not LSOG,,1
815194191290487,2019-2023,46.73985,-69.25431,Not LSOG,Not LSOG,,2
815194192290487,2019-2023,46.825,-69.20606,Not LSOG,Not LSOG,,1
815194193290487,2019-2023,46.68568,-69.19619,Not LSOG,Not LSOG,,2
815194194290487,2019-2023,46.61803,-69.38292,Transitioning LS,Not LSOG,,1
815194195290487,2019-2023,46.51894,-69.25612,Not LSOG,Not LSOG,,1
815194196290487,2019-2023,46.43728,-69.31529,Transitioning LS,Transitioning LS,,1
815194197290487,2019-2023,46.48735,-69.30774,Not LSOG,Not LSOG,,1
815194199290487,2019-2023,46.45796,-69.48763,Not LSOG,Not LSOG,,1
815194200290487,2019-2023,46.39973,-69.55259,Transitioning LS,Transitioning LS,,1
815194201290487,2019-2023,46.35978,-69.43418,Not LSOG,Not LSOG,1,1
815194202290487,2019-2023,46.31719,-69.4512,Not LSOG,Not LSOG,,2
815194203290487,2019-2023,46.24404,-69.48514,Not LSOG,Not LSOG,1,1
815194204290487,2019-2023,47.00134,-68.42241,Not LSOG,Not LSOG,,1
815194205290487,2019-2023,47.05489,-68.56999,Not LSOG,Not LSOG,,
815194207290487,2019-2023,44.70298,-70.19287,Not LSOG,Not LSOG,,
815194208290487,2019-2023,44.79778,-70.29284,Not LSOG,Not LSOG,,
815194210290487,2019-2023,44.61679,-70.23551,Transitioning LS,Transitioning LS,,
815194211290487,2019-2023,44.53319,-70.1158,Transitioning LS,Transitioning LS,,
815194212290487,2019-2023,44.46806,-70.16707,Not LSOG,Not LSOG,,
815194213290487,2019-2023,44.55496,-70.29531,Not LSOG,Not LSOG,,
815194215290487,2019-2023,44.59419,-70.46506,Not LSOG,Not LSOG,,
815194218290487,2019-2023,44.2593,-70.34807,Transitioning LS,Not LSOG,,
815194219290487,2019-2023,44.34758,-70.46252,Transitioning LS,Transitioning LS,,
815194220290487,2019-2023,44.27354,-70.50647,Transitioning LS,Not LSOG,,
815194221290487,2019-2023,46.52404,-68.64894,Not LSOG,Not LSOG,1,1
815194222290487,2019-2023,46.42791,-68.52012,LS,Transitioning LS,,2
815194223290487,2019-2023,46.3634,-68.58336,Transitioning LS,Transitioning LS,1,1
815194225290487,2019-2023,46.37317,-68.73843,Not LSOG,Not LSOG,,1
815194226290487,2019-2023,46.39964,-68.8251,Not LSOG,Not LSOG,,1
815194227290487,2019-2023,46.35337,-68.71664,Not LSOG,Not LSOG,,1
815194228290487,2019-2023,46.22057,-68.82897,Not LSOG,Not LSOG,,1
815194229290487,2019-2023,46.2172,-68.70346,Not LSOG,Not LSOG,,1
815194230290487,2019-2023,46.24183,-68.91558,Not LSOG,Not LSOG,,1
815194232290487,2019-2023,46.0366,-69.0669,Not LSOG,Not LSOG,,1
815194233290487,2019-2023,45.96094,-69.11843,Not LSOG,Not LSOG,,1
815194234290487,2019-2023,46.0636,-69.13332,Not LSOG,Not LSOG,,1
815194237290487,2019-2023,46.88527,-67.89302,LS,Transitioning LS,,
815194238290487,2019-2023,46.72752,-67.85288,Not LSOG,Not LSOG,,
815194241290487,2019-2023,46.74704,-68.03724,Transitioning LS,Not LSOG,,
815194242290487,2019-2023,46.6667,-68.07925,Not LSOG,Not LSOG,,
815194243290487,2019-2023,46.59922,-67.97949,Not LSOG,Not LSOG,,
815194244290487,2019-2023,45.42108,-68.00254,Not LSOG,Not LSOG,,1
815194245290487,2019-2023,45.29917,-68.18602,Not LSOG,Not LSOG,,
815194246290487,2019-2023,45.37527,-68.24373,Transitioning LS,Not LSOG,,
815194247290487,2019-2023,45.28582,-68.30992,Not LSOG,Not LSOG,,2
815194248290487,2019-2023,45.14309,-68.25354,Not LSOG,Not LSOG,,1
815194249290487,2019-2023,45.0809,-68.30137,Not LSOG,Not LSOG,,1
815194250290487,2019-2023,45.1686,-68.43557,Not LSOG,Not LSOG,,1
